emp_no,first_name,last_name,title,from_date,to_date,hire_date
438541,Shichao,Waeselynck,Senior Staff,2000-02-04,9999-01-01,1985-05-26
438551,Randy,Vingron,Senior Staff,1993-09-30,9999-01-01,1985-09-30
438570,Chikako,Androutsos,Senior Engineer,1991-02-16,9999-01-01,1985-02-16
438583,Tiina,Hambrick,Senior Engineer,1993-07-13,9999-01-01,1985-07-13
438584,Sangeeta,Pero,Senior Staff,1985-05-28,9999-01-01,1985-05-28
438594,Mabo,Atrawala,Senior Engineer,1998-06-25,9999-01-01,1985-05-29
438610,Soenke,Dulin,Senior Staff,1994-09-25,9999-01-01,1985-09-25
438620,Toshiki,Gimarc,Senior Engineer,1994-04-25,9999-01-01,1985-04-25
438624,Fumiya,Aloia,Senior Staff,1992-12-28,9999-01-01,1985-10-13
438631,Volkmar,Rohrbach,Senior Staff,2002-01-03,9999-01-01,1985-06-05
438633,Chinhyun,Merks,Senior Staff,1990-05-07,9999-01-01,1985-05-07
438637,Gererd,Papastamatiou,Senior Engineer,1994-02-26,9999-01-01,1985-02-26
438643,Patricio,Naudin,Senior Staff,1994-03-21,9999-01-01,1985-05-31
438644,Lene,Selenyi,Senior Staff,1993-09-03,9999-01-01,1985-03-29
438650,Danai,Lowrie,Senior Engineer,1994-03-26,9999-01-01,1985-06-28
438669,Behnaam,Gimarc,Senior Engineer,1991-03-05,9999-01-01,1985-05-10
438676,Conal,Mikschl,Senior Staff,1992-03-15,9999-01-01,1985-03-15
438709,Ger,Bain,Senior Staff,1985-06-23,9999-01-01,1985-06-23
438717,Stepehn,Denti,Engineer,1999-04-09,9999-01-01,1985-02-23
438718,Shin,Deville,Senior Staff,1994-03-26,9999-01-01,1985-03-26
438726,Ewing,Serov,Staff,1996-08-13,9999-01-01,1985-10-29
438737,Heping,Syrotiuk,Senior Engineer,1992-07-23,9999-01-01,1985-07-23
438738,Weidon,Codenie,Senior Staff,2001-03-28,9999-01-01,1985-03-24
438750,Yurij,Yurov,Senior Staff,1990-06-10,9999-01-01,1985-06-10
438757,Dietrich,Braunschweig,Staff,1999-01-20,9999-01-01,1985-04-12
438767,Sreenivas,Naudin,Senior Engineer,1991-09-17,9999-01-01,1985-09-17
438769,Muneo,Zlotek,Senior Staff,1986-01-16,9999-01-01,1985-07-28
438786,Bernardo,Kaiserswerth,Senior Staff,1994-03-24,9999-01-01,1985-03-24
438787,Tomofumi,Wrigley,Senior Engineer,1993-03-01,9999-01-01,1985-03-01
438788,Phillip,Shokrollahi,Senior Staff,1985-07-30,9999-01-01,1985-07-30
438802,Nirmal,McAlpine,Engineer,1998-08-14,9999-01-01,1985-05-18
438809,Augustine,Meszaros,Senior Staff,1985-12-19,9999-01-01,1985-12-19
438835,Constantijn,Penz,Senior Engineer,1999-05-14,9999-01-01,1985-03-19
438839,Debatosh,Camarinopoulos,Senior Engineer,1999-01-28,9999-01-01,1985-02-25
438844,Kasturi,Chvatal,Senior Staff,1997-06-09,9999-01-01,1985-07-07
438848,Vishv,Marchesini,Senior Engineer,1991-12-17,9999-01-01,1985-12-17
438862,Angus,Vrecion,Senior Engineer,1997-05-28,9999-01-01,1985-07-27
438871,Lein,Pettit,Senior Engineer,1985-11-26,9999-01-01,1985-11-26
438876,Manton,Anguita,Senior Engineer,1994-07-05,9999-01-01,1985-07-05
438888,Pranav,Perez,Technique Leader,1985-04-18,9999-01-01,1985-04-18
438908,Mori,Kusakabe,Senior Engineer,1989-08-25,9999-01-01,1985-08-19
438925,Yagil,Ohori,Senior Engineer,1990-07-16,9999-01-01,1985-07-16
438928,Xuejun,Luby,Senior Engineer,1993-04-14,9999-01-01,1985-04-14
438930,Luerbio,Murtagh,Senior Engineer,1995-10-28,9999-01-01,1985-12-14
438965,Anyuan,Lores,Senior Staff,1994-09-10,9999-01-01,1985-09-10
438966,Sachin,Erdmenger,Senior Staff,1985-07-01,9999-01-01,1985-07-01
438995,Taiji,Rabejac,Senior Staff,1992-09-06,9999-01-01,1985-09-06
438998,Elrique,Peyn,Senior Engineer,1993-12-06,9999-01-01,1985-12-06
439002,Dinah,Daescu,Senior Engineer,1996-01-13,9999-01-01,1985-08-21
439013,Hilary,Osgood,Senior Engineer,1999-07-21,9999-01-01,1985-07-20
439016,Jungsoon,Zschoche,Senior Engineer,1999-06-06,9999-01-01,1985-06-05
439018,Gay,Scharstein,Senior Staff,1996-07-15,9999-01-01,1985-03-25
439027,Munir,Riexinger,Staff,1998-11-02,9999-01-01,1985-03-03
439059,Kwangho,Lovengreen,Senior Staff,1994-09-15,9999-01-01,1985-09-15
439070,Subhash,Facello,Senior Staff,1990-06-13,9999-01-01,1985-06-13
439089,Brendon,Speel,Senior Staff,2000-08-02,9999-01-01,1985-06-25
439107,Maris,Mikschl,Senior Engineer,1998-06-24,9999-01-01,1985-06-02
439125,Nahid,Luff,Senior Staff,2001-12-07,9999-01-01,1985-04-23
439132,Faiza,Dayana,Senior Staff,1994-07-12,9999-01-01,1985-07-12
439141,Martina,Felder,Technique Leader,1985-06-24,9999-01-01,1985-06-24
439153,Dung,Emmart,Engineer,1998-01-31,9999-01-01,1985-12-13
439155,Basil,Merlo,Senior Engineer,1992-04-30,9999-01-01,1985-04-30
439168,Fatemeh,Penn,Senior Staff,1993-11-04,9999-01-01,1985-11-04
439173,Breannda,Gecsei,Engineer,1996-11-23,9999-01-01,1985-09-02
439174,Martien,Mandell,Senior Staff,1998-10-23,9999-01-01,1985-08-01
439177,Aron,Openshaw,Senior Staff,1990-03-12,9999-01-01,1985-03-12
439183,Serif,Legleitner,Senior Engineer,1990-06-05,9999-01-01,1985-06-05
439193,Duke,Polajnar,Senior Staff,1994-07-05,9999-01-01,1985-07-05
439195,Goncalo,Selenyi,Senior Engineer,1993-09-04,9999-01-01,1985-09-04
439197,Gritta,Henders,Staff,1997-09-26,9999-01-01,1985-03-05
439202,Sreenivas,Srimani,Senior Staff,1991-05-28,9999-01-01,1985-05-28
439216,Aimee,Mateescu,Senior Engineer,1990-11-10,9999-01-01,1985-11-10
439218,Takahira,Calkin,Senior Engineer,1991-08-11,9999-01-01,1985-08-11
439236,Marin,Falster,Senior Engineer,1990-10-21,9999-01-01,1985-10-21
439242,Lenore,Khalil,Senior Engineer,1990-07-06,9999-01-01,1985-04-28
439244,Dung,Cronin,Engineer,1999-05-04,9999-01-01,1985-06-17
439252,Fabrizio,Karnin,Senior Engineer,1991-07-08,9999-01-01,1985-07-08
439264,Paddy,Ratzlaff,Senior Staff,1991-09-04,9999-01-01,1985-09-04
439290,Marla,Hoppenstand,Engineer,1994-05-21,9999-01-01,1985-05-21
439312,Neelam,Teitelbaum,Senior Staff,1999-05-05,9999-01-01,1985-11-04
439328,Arie,Matzel,Engineer,1998-09-05,9999-01-01,1985-06-09
439337,Alair,DiGiano,Senior Staff,1998-10-28,9999-01-01,1985-06-12
439350,Kerhong,Koblitz,Senior Engineer,1993-03-27,9999-01-01,1985-03-27
439362,Akeel,Swiler,Senior Staff,1994-10-12,9999-01-01,1985-10-12
439363,Ute,Strehl,Senior Staff,1995-12-30,9999-01-01,1985-04-21
439364,Gill,Luiz,Engineer,1996-01-28,9999-01-01,1985-05-22
439365,Kitty,Sadowsky,Senior Staff,1990-03-21,9999-01-01,1985-03-21
439373,Zsolt,Binkley,Senior Staff,2000-04-23,9999-01-01,1985-07-23
439381,Ramachenga,Ferretti,Senior Engineer,1997-04-24,9999-01-01,1985-04-25
439385,Idoia,Kaltofen,Senior Engineer,1999-01-23,9999-01-01,1985-10-09
439409,Sastry,Gustavson,Senior Staff,1993-04-19,9999-01-01,1985-04-19
439410,Chikako,McFarlan,Senior Staff,1996-12-12,9999-01-01,1985-03-28
439412,Baruch,Peyn,Senior Staff,1992-10-13,9999-01-01,1985-10-13
439413,Neelam,Shigei,Technique Leader,1990-09-23,9999-01-01,1985-10-07
439420,Xuedong,Dalton,Senior Staff,1997-09-23,9999-01-01,1985-02-24
439424,Byong,Melton,Senior Engineer,2002-02-26,9999-01-01,1985-11-01
439430,Leucio,Farrel,Senior Staff,1985-07-25,9999-01-01,1985-07-25
439435,Martina,Schaad,Senior Staff,1991-06-12,9999-01-01,1985-06-12
439440,Uma,Wossner,Senior Engineer,1993-06-22,9999-01-01,1985-03-22
439444,Rimon,Pepe,Senior Engineer,1991-05-24,9999-01-01,1985-05-24
439477,Basil,Stemann,Engineer,1995-10-12,9999-01-01,1985-08-07
439485,Anneli,Isaac,Senior Engineer,1991-07-21,9999-01-01,1985-07-21
439494,Goa,Swick,Senior Staff,1993-02-05,9999-01-01,1985-02-05
439500,Nidapan,Alencar,Senior Engineer,1992-08-14,9999-01-01,1985-08-14
439533,Kerryn,Bage,Senior Staff,1999-12-11,9999-01-01,1985-09-04
439540,King,Thiran,Senior Engineer,1985-07-09,9999-01-01,1985-07-09
439550,Nathalie,Felcyn,Senior Staff,1990-10-26,9999-01-01,1985-10-26
439556,Sukumar,Kragelund,Senior Engineer,1991-09-24,9999-01-01,1985-09-24
439566,Sigeru,Detkin,Senior Engineer,1990-06-01,9999-01-01,1985-06-01
439578,Tsuneo,Quaggetto,Senior Engineer,2001-11-17,9999-01-01,1985-04-28
439596,Filipe,Eiron,Engineer,1998-10-04,9999-01-01,1985-03-26
439607,Moheb,Skrikant,Senior Staff,1992-06-23,9999-01-01,1985-06-23
439621,Lijie,Mundy,Senior Engineer,1985-11-13,9999-01-01,1985-11-13
439651,Srinidhi,Liedekerke,Technique Leader,1985-05-05,9999-01-01,1985-05-05
439688,Uma,Rajaraman,Staff,1999-03-22,9999-01-01,1985-08-23
439700,Arup,Ciolek,Senior Engineer,1991-07-25,9999-01-01,1985-05-27
439704,Youssef,Jording,Senior Engineer,1999-05-17,9999-01-01,1985-05-16
439710,Girolamo,Kadhim,Senior Engineer,1994-11-05,9999-01-01,1985-11-05
439714,Fay,Alameldin,Senior Staff,1985-10-02,9999-01-01,1985-10-02
439752,Sanjeeva,Engberts,Senior Engineer,1995-04-22,9999-01-01,1985-03-13
439753,Nevio,Mellouli,Senior Staff,1993-09-05,9999-01-01,1985-03-20
439773,Licheng,Stamatiou,Senior Staff,1992-05-28,9999-01-01,1985-05-28
439777,Lillian,Nitsch,Senior Engineer,1990-04-12,9999-01-01,1985-04-12
439785,Genki,Baez,Staff,1997-12-21,9999-01-01,1985-12-19
439802,Ewing,Mamelak,Senior Engineer,1995-01-09,9999-01-01,1985-04-17
439813,Jinxi,Picel,Senior Engineer,1990-02-22,9999-01-01,1985-02-22
439826,Pradeep,Greibach,Senior Engineer,1998-10-14,9999-01-01,1985-07-15
439852,Boriana,Butterworth,Senior Staff,1992-10-30,9999-01-01,1985-10-30
439861,Zhenbing,Peac,Senior Staff,1993-07-13,9999-01-01,1985-05-14
439878,Huei,Rullman,Senior Staff,1993-10-06,9999-01-01,1985-10-06
439901,Hyuckchul,Sigstam,Senior Staff,1993-05-29,9999-01-01,1985-09-26
439908,Hidekazu,Jiang,Senior Engineer,1997-10-01,9999-01-01,1985-08-08
439920,Ute,Stiles,Senior Staff,1991-05-18,9999-01-01,1985-05-18
439926,Aris,Morton,Engineer,1996-02-17,9999-01-01,1985-03-21
439927,Fumiyo,Manders,Senior Engineer,1996-12-10,9999-01-01,1985-10-09
439935,Leaf,Menhardt,Assistant Engineer,1997-09-10,9999-01-01,1985-02-11
439940,Nathalie,Vendrig,Senior Staff,1992-03-17,9999-01-01,1985-03-17
439957,Arno,Velasco,Senior Staff,1994-09-30,9999-01-01,1985-09-30
439962,Jaana,Parascandalo,Senior Staff,1994-05-20,9999-01-01,1985-06-21
439974,Yechezkel,Kuszyk,Senior Staff,1995-12-06,9999-01-01,1985-11-12
439977,Hitofumi,Cullers,Senior Engineer,1998-06-19,9999-01-01,1985-10-17
439980,Basim,Merro,Senior Engineer,1997-08-03,9999-01-01,1985-09-14
440015,Shahab,Anily,Senior Engineer,1994-10-26,9999-01-01,1985-10-26
440017,Nakhoon,Siksek,Engineer,1999-11-25,9999-01-01,1985-09-30
440021,Pintsang,Ramras,Staff,1997-03-26,9999-01-01,1985-11-11
440026,Zorica,Kavanagh,Senior Staff,1994-05-22,9999-01-01,1985-05-22
440071,Tetsurou,Anily,Senior Engineer,1994-03-02,9999-01-01,1985-03-02
440072,Mingzeng,Schnelling,Senior Engineer,1997-02-06,9999-01-01,1985-05-03
440074,Gritta,Ghemri,Senior Staff,1997-12-29,9999-01-01,1985-12-09
440076,Hailing,Schiettecatte,Engineer,2002-02-11,9999-01-01,1985-10-06
440080,Moto,Jonsson,Engineer,1997-10-01,9999-01-01,1985-10-18
440083,Heeju,Szemeredi,Senior Staff,1985-03-28,9999-01-01,1985-03-28
440097,Alselm,Junot,Senior Engineer,1985-06-11,9999-01-01,1985-06-11
440101,Rimon,Molberg,Senior Staff,1998-11-06,9999-01-01,1985-10-05
440114,Syozo,Peek,Senior Staff,1996-01-12,9999-01-01,1985-03-22
440118,Moss,Trumbly,Senior Engineer,1994-09-14,9999-01-01,1985-09-14
440130,Hiroyasu,Milicia,Senior Staff,1990-02-04,9999-01-01,1985-02-04
440159,Tremaine,Hemaspaandra,Senior Staff,2001-05-03,9999-01-01,1985-08-14
440169,Munenori,Holburn,Senior Staff,1995-08-04,9999-01-01,1985-02-18
440200,Annemarie,Marrevee,Senior Staff,1997-11-06,9999-01-01,1985-09-28
440203,Ranga,Bach,Senior Staff,1986-02-26,9999-01-01,1985-09-11
440218,Shigeo,Simmen,Senior Staff,1994-06-02,9999-01-01,1985-06-02
440223,Shuzo,Przulj,Senior Engineer,2001-05-25,9999-01-01,1985-10-14
440226,Thodoros,Albarhamtoshy,Senior Engineer,1990-05-06,9999-01-01,1985-05-06
440245,Tsuneo,Atrawala,Senior Engineer,1999-06-01,9999-01-01,1985-02-19
440253,Jeanne,Peir,Senior Staff,1992-01-31,9999-01-01,1985-05-08
440279,Gretta,Merlo,Staff,1996-09-18,9999-01-01,1985-11-19
440283,Kenton,Gornas,Staff,1999-12-02,9999-01-01,1985-02-22
440285,Ferdinand,Spinelli,Engineer,1999-04-29,9999-01-01,1985-06-30
440289,Gina,Birke,Engineer,1995-12-05,9999-01-01,1985-03-31
440323,Ravishankar,Radwan,Senior Staff,1992-11-30,9999-01-01,1985-11-30
440338,Neelam,Radwan,Senior Staff,1991-07-28,9999-01-01,1985-07-28
440347,Lucian,Spelt,Technique Leader,1985-02-13,9999-01-01,1985-02-13
440349,Barry,Feldmann,Senior Engineer,1985-07-03,9999-01-01,1985-07-03
440354,Tomoyuki,Rossi,Senior Staff,2001-04-17,9999-01-01,1985-11-02
440365,Zhaofang,Gien,Senior Engineer,1994-11-24,9999-01-01,1985-11-24
440373,Xiaopeng,Constantine,Senior Engineer,1993-09-28,9999-01-01,1985-09-28
440380,Ashish,Magliocco,Engineer,1996-10-05,9999-01-01,1985-03-16
440383,Bezalel,Denny,Senior Engineer,1990-11-16,9999-01-01,1985-11-16
440393,Alselm,Merks,Senior Staff,1993-07-10,9999-01-01,1985-07-10
440400,Vasiliy,Karlin,Senior Staff,2002-04-11,9999-01-01,1985-04-04
440407,Jixiang,Arlazarov,Staff,1996-06-29,9999-01-01,1985-03-16
440425,Augustine,Vidal,Senior Engineer,1993-05-20,9999-01-01,1985-05-20
440443,Branimir,Emmart,Senior Staff,2000-06-18,9999-01-01,1985-05-24
440451,Duro,Kranzdorf,Staff,1996-04-25,9999-01-01,1985-03-01
440456,Valter,Tchuente,Senior Engineer,1994-09-24,9999-01-01,1985-09-24
440483,Amalendu,Luks,Senior Staff,1990-11-15,9999-01-01,1985-11-15
440488,Kwok,Bierbaum,Senior Engineer,1991-04-19,9999-01-01,1985-04-19
440500,Zine,Merkl,Senior Engineer,1999-07-18,9999-01-01,1985-03-16
440507,Ramalingam,Yamaashi,Senior Engineer,1985-03-09,9999-01-01,1985-03-09
440523,Sanjai,Kuszyk,Senior Staff,1991-07-25,9999-01-01,1985-07-25
440525,Lansing,Pargaonkar,Engineer,1995-12-08,9999-01-01,1985-08-27
440526,Mircea,Sessa,Senior Engineer,1990-02-11,9999-01-01,1985-02-11
440528,Mohd,Mondadori,Senior Engineer,1989-11-28,9999-01-01,1985-02-05
440539,Nahum,Pettis,Senior Engineer,1990-11-16,9999-01-01,1985-11-16
440541,Subbu,Goodrum,Senior Engineer,1997-08-06,9999-01-01,1985-11-26
440543,Pragnesh,Schlegelmilch,Senior Staff,1990-04-30,9999-01-01,1985-04-30
440556,Sudharsan,Antonisse,Senior Engineer,1994-06-15,9999-01-01,1985-06-15
440559,Tetsurou,Iisaka,Senior Engineer,1994-08-07,9999-01-01,1985-08-07
440561,Zeljko,Chinin,Staff,1996-03-23,9999-01-01,1985-12-18
440562,Chikako,Skogmar,Senior Staff,1991-07-15,9999-01-01,1985-07-15
440579,Jaroslava,Jumpertz,Senior Engineer,1994-11-15,9999-01-01,1985-02-17
440590,Nadjib,Baez,Senior Engineer,1997-11-18,9999-01-01,1985-03-25
440615,Aron,Pews,Senior Engineer,1994-03-10,9999-01-01,1985-05-11
440621,Takahiro,Karunanithi,Senior Engineer,1995-06-01,9999-01-01,1985-09-24
440626,Sergi,Paciorek,Senior Staff,1990-04-20,9999-01-01,1985-04-20
440629,Boguslaw,Mayerwieser,Senior Staff,1991-10-21,9999-01-01,1985-10-21
440647,Yongdong,Vilarrasa,Senior Staff,1985-09-19,9999-01-01,1985-09-19
440663,Pasqua,Ellozy,Senior Staff,1998-12-09,9999-01-01,1985-03-03
440675,Froduald,Serov,Technique Leader,1991-10-22,9999-01-01,1985-09-11
440677,Masami,Antonakopoulos,Senior Engineer,1994-12-05,9999-01-01,1985-12-05
440704,Shigehiro,Bernatsky,Senior Staff,1994-04-23,9999-01-01,1985-02-13
440720,Leszek,Strehl,Senior Engineer,1993-06-23,9999-01-01,1985-10-18
440728,Hitomi,Lieblein,Senior Staff,1992-12-03,9999-01-01,1985-09-18
440736,Zengping,Ghandeharizadeh,Senior Engineer,1991-05-11,9999-01-01,1985-05-11
440747,Kiam,Radwan,Senior Staff,1990-05-07,9999-01-01,1985-05-07
440753,Florian,Wrigley,Senior Engineer,1990-12-07,9999-01-01,1985-12-07
440763,Siddarth,Heystek,Senior Staff,1987-07-15,9999-01-01,1985-09-28
440768,Jayesh,Parhami,Senior Engineer,1990-08-29,9999-01-01,1985-08-29
440791,Mohammad,Wossner,Senior Staff,1998-05-22,9999-01-01,1985-10-09
440801,Jouko,Paludetto,Technique Leader,1985-05-08,9999-01-01,1985-05-08
440806,Feipei,Wilfing,Technique Leader,1985-10-14,9999-01-01,1985-10-14
440807,Shietung,Otillio,Senior Engineer,1985-09-08,9999-01-01,1985-09-08
440812,Yechiam,Baer,Senior Engineer,2000-11-29,9999-01-01,1985-03-01
440847,Danel,Thiran,Senior Engineer,2000-03-28,9999-01-01,1985-10-24
440852,Susuma,Rodite,Staff,1998-04-09,9999-01-01,1985-08-20
440863,Aram,Suri,Senior Engineer,2001-05-16,9999-01-01,1985-06-26
440864,Tonia,Alpay,Senior Staff,1996-07-18,9999-01-01,1985-04-01
440865,Shunichi,Bakhtari,Senior Engineer,1994-11-01,9999-01-01,1985-11-01
440872,Vishwani,Nourani,Senior Engineer,1994-03-05,9999-01-01,1985-03-05
440904,Eran,Vickson,Senior Staff,1990-04-13,9999-01-01,1985-04-13
440935,Kensyu,Jeong,Senior Engineer,1993-02-03,9999-01-01,1985-02-03
440938,Piyush,Harnett,Technique Leader,1996-10-11,9999-01-01,1985-05-28
440943,Mohan,Poujol,Senior Engineer,1998-01-01,9999-01-01,1985-09-13
440947,Alain,Murtha,Staff,1997-12-23,9999-01-01,1985-03-21
440957,Junsik,Byoun,Senior Staff,1991-03-25,9999-01-01,1985-03-25
440961,Jouko,Snyers,Senior Staff,1995-08-31,9999-01-01,1985-12-31
440970,Eric,Pelz,Senior Staff,1992-02-13,9999-01-01,1985-02-12
440986,Yefim,Kinley,Technique Leader,1985-11-21,9999-01-01,1985-11-21
441003,Barton,Dayang,Senior Staff,1997-09-17,9999-01-01,1985-02-07
441065,Herbert,Zobel,Senior Staff,1995-09-17,9999-01-01,1985-04-09
441071,Hinrich,Nyanchama,Senior Engineer,1995-01-21,9999-01-01,1985-11-30
441077,Neven,Irland,Senior Engineer,1990-05-23,9999-01-01,1985-05-23
441085,Lucian,Vadhan,Staff,1998-12-17,9999-01-01,1985-02-15
441094,Sasan,Ranon,Senior Staff,1991-12-29,9999-01-01,1985-12-29
441096,Akemi,Panwar,Senior Staff,1992-11-22,9999-01-01,1985-11-22
441098,Godehard,Ramras,Senior Engineer,1991-12-30,9999-01-01,1985-12-30
441105,Amabile,Picci,Senior Staff,1995-01-10,9999-01-01,1985-09-28
441111,Radoslaw,Marakhovsky,Senior Engineer,1996-11-29,9999-01-01,1985-06-06
441132,Claude,Jansen,Technique Leader,1995-09-05,9999-01-01,1985-04-14
441134,Insup,Bennet,Senior Staff,1992-09-25,9999-01-01,1985-09-25
441136,Kenroku,Negoita,Senior Staff,1994-12-17,9999-01-01,1985-10-26
441144,Muneo,Bolsens,Senior Engineer,1985-12-27,9999-01-01,1985-12-27
441169,Sanjoy,Sevcikova,Senior Engineer,1985-03-01,9999-01-01,1985-03-01
441178,Takahira,Hasenauer,Assistant Engineer,1996-03-11,9999-01-01,1985-04-23
441188,Kwee,Zaumen,Senior Engineer,1988-04-19,9999-01-01,1985-10-05
441197,Miquel,Legleitner,Senior Staff,1993-06-28,9999-01-01,1985-06-28
441209,Kien,Litvinov,Senior Engineer,1999-01-19,9999-01-01,1985-12-06
441215,Masaru,Thibadeau,Senior Engineer,1994-04-07,9999-01-01,1985-04-07
441221,Elzbieta,Pell,Senior Engineer,1989-10-06,9999-01-01,1985-07-27
441223,Randi,Merro,Senior Engineer,1992-12-01,9999-01-01,1985-12-01
441228,Kazuhiko,Winter,Senior Staff,1985-07-20,9999-01-01,1985-07-20
441229,Nobuyoshi,Rosis,Senior Staff,1996-09-24,9999-01-01,1985-07-26
441267,Zita,Hebden,Senior Staff,1991-02-23,9999-01-01,1985-02-23
441269,Arne,Hempstead,Senior Staff,1993-09-13,9999-01-01,1985-09-13
441279,Weiru,Taubman,Senior Staff,1988-01-20,9999-01-01,1985-05-29
441288,Marie,Molenaar,Senior Engineer,1990-05-18,9999-01-01,1985-05-18
441292,Heping,Merks,Senior Engineer,1991-05-17,9999-01-01,1985-05-17
441298,Fai,Peck,Senior Staff,1994-10-28,9999-01-01,1985-10-28
441300,Slavian,Laventhal,Senior Engineer,1992-06-08,9999-01-01,1985-06-08
441307,Tooru,Pettis,Senior Staff,1995-08-15,9999-01-01,1985-08-11
441315,Shem,Smeets,Senior Staff,1994-02-17,9999-01-01,1985-02-17
441333,Horward,Randi,Senior Engineer,1991-06-09,9999-01-01,1985-06-09
441337,Bojan,Malabarba,Senior Engineer,1993-05-13,9999-01-01,1985-10-27
441351,Nectarios,Fujisawa,Senior Staff,1990-08-31,9999-01-01,1985-08-31
441364,Weidon,Kilgore,Senior Staff,1998-01-11,9999-01-01,1985-12-21
441388,Sham,Kroft,Senior Staff,1992-11-10,9999-01-01,1985-11-10
441407,Atreyi,Roohalamini,Engineer,1998-10-14,9999-01-01,1985-10-27
441415,Garnet,Junet,Senior Staff,1993-02-03,9999-01-01,1985-02-03
441425,Niteen,Famili,Senior Engineer,1991-09-19,9999-01-01,1985-09-19
441429,Ewing,Akaboshi,Senior Staff,1996-02-14,9999-01-01,1985-10-05
441459,Rosine,Schauser,Senior Engineer,1985-11-23,9999-01-01,1985-11-23
441491,Mountaz,Ranze,Senior Staff,1994-05-03,9999-01-01,1985-08-07
441504,Abdulah,Gulak,Senior Staff,1990-03-05,9999-01-01,1985-03-05
441506,Kwun,Underwood,Engineer,1994-02-08,9999-01-01,1985-02-08
441508,Jordanka,Brlek,Senior Engineer,1994-03-09,9999-01-01,1985-03-09
441509,Pranav,Vecchio,Senior Staff,1985-09-17,9999-01-01,1985-09-17
441557,Duangkaew,Gulak,Senior Staff,1985-02-13,9999-01-01,1985-02-13
441568,Danco,Claffy,Senior Staff,1993-10-19,9999-01-01,1985-10-19
441572,Geoffrey,Kakkad,Senior Staff,1995-01-09,9999-01-01,1985-09-01
441575,Hiroyasu,Fiebach,Senior Engineer,2001-12-17,9999-01-01,1985-02-10
441584,Zhonghui,Ariola,Senior Engineer,1995-07-19,9999-01-01,1985-02-22
441609,Martins,Swiss,Senior Engineer,1990-04-11,9999-01-01,1985-04-11
441628,Lubomir,Bazelow,Senior Staff,1998-01-07,9999-01-01,1985-10-23
441629,Filipe,Sevcikova,Assistant Engineer,1996-07-17,9999-01-01,1985-04-04
441630,Rafael,Zockler,Senior Staff,1993-02-15,9999-01-01,1985-02-15
441633,Jiong,Magliocco,Technique Leader,1993-04-06,9999-01-01,1985-04-03
441652,Mabhin,Kieras,Senior Engineer,1985-07-13,9999-01-01,1985-07-13
441657,Kazunori,Bednarek,Senior Staff,1985-10-12,9999-01-01,1985-10-12
441681,Sreenivas,Weedman,Senior Engineer,1990-10-10,9999-01-01,1985-10-10
441706,Shuho,Bale,Senior Staff,1991-02-20,9999-01-01,1985-02-20
441711,Mostafa,Emden,Senior Engineer,1991-02-06,9999-01-01,1985-02-06
441716,Stamatina,Baezner,Senior Staff,1993-05-07,9999-01-01,1985-05-07
441726,Stevo,Nourani,Senior Engineer,1998-04-17,9999-01-01,1985-09-12
441729,Michaela,Kropp,Senior Staff,1985-05-20,9999-01-01,1985-05-20
441732,Berhard,Denna,Senior Engineer,1990-10-29,9999-01-01,1985-10-29
441740,Yoshimitsu,Muniz,Senior Staff,1993-09-29,9999-01-01,1985-09-29
441748,Tomofumi,Perz,Senior Staff,1991-08-29,9999-01-01,1985-08-29
441752,Vasilii,Anandan,Engineer,1996-11-30,9999-01-01,1985-03-18
441762,Mircea,Delaune,Senior Staff,2001-11-10,9999-01-01,1985-05-11
441781,Aiichiro,Plessier,Senior Engineer,1993-08-31,9999-01-01,1985-11-17
441794,Yolla,Zhiwei,Senior Engineer,1994-06-09,9999-01-01,1985-11-20
441813,Nectarios,Basagni,Senior Staff,1998-05-10,9999-01-01,1985-03-15
441854,Xinglin,Hofting,Senior Engineer,1995-01-04,9999-01-01,1985-09-01
441869,Luerbio,Morrey,Senior Engineer,1991-08-20,9999-01-01,1985-08-20
441880,Xiping,Mikschl,Senior Engineer,2001-03-06,9999-01-01,1985-08-11
441913,Izaskun,Sinitsyn,Technique Leader,1995-10-31,9999-01-01,1985-06-05
441923,Mariusz,Ranft,Senior Engineer,1994-07-05,9999-01-01,1985-08-04
441925,Kinh,Kusakabe,Senior Engineer,1999-12-13,9999-01-01,1985-12-12
441931,Jianhua,Uhrig,Senior Engineer,1992-03-08,9999-01-01,1985-03-08
